Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Albury,3.6,19.2,0,SE,24,SE,SSE,9,9,1027.3,1025,12.9,18.4,No,No
Albury,6.1,20.4,0,NE,24,SE,NNE,7,11,1026.8,1022.5,13.7,19.2,No,No
Albury,5.6,21.5,0,ENE,22,E,NE,7,11,1023.9,1019.7,13.5,20.4,No,No
Albury,6.4,20.9,0,W,35,NA,NW,0,17,1019,1014.9,12.6,20.5,No,No
Albury,6.2,16.3,0.2,SW,41,WSW,SW,20,20,1021.8,1022,10.7,15.3,No,No
Albury,-0.2,14.9,0,SE,43,SSE,ESE,6,11,1031.7,1028.9,9.3,14.6,No,No
Albury,1.7,16.9,0,SE,39,SSE,ESE,9,20,1031.8,1027.7,9.6,16.4,No,No
Albury,2.9,19,0,SE,33,W,SE,2,17,1032.4,1028.3,12.3,18.6,No,No
Albury,4.5,20.1,0,SE,22,SE,W,17,9,1030.9,1025.9,13.7,19.3,No,No
Albury,4.3,21.3,0,W,28,E,W,6,15,1025.4,1020.8,13.5,20.7,No,No
Albury,4.8,22.6,0,NNW,37,E,NNW,7,15,1020.8,1016.5,13.2,22.1,No,No
Albury,6.8,20.1,0,WNW,37,NNW,W,11,20,1017.7,1016.4,15.8,19.7,No,No
Albury,3.1,19.7,0,E,20,SSE,NE,7,9,1022.8,1020.4,12.2,19,No,No
Albury,3.7,21.1,0,WNW,30,ESE,W,2,13,1028,1026.6,13.2,20.5,No,No
Albury,4.8,24.6,0,SSW,20,E,SW,6,9,1034.4,1030.5,14.9,24.5,No,No
Albury,6.9,27.1,0,ESE,26,SE,NW,6,11,1032.4,1026.1,16.3,26.6,No,No
Albury,9.6,29.4,0,NW,26,NE,NNW,4,17,1024.8,1022.1,15.4,29,No,No
Albury,10.1,31,0,N,26,NA,NNE,0,13,1024.5,1021.4,16.3,30.3,No,No
Albury,10,34.1,0,NNW,48,SSE,NNW,7,31,1020.4,1016.5,17.4,33.4,No,No
Albury,12,24.3,0,SSE,30,SSE,SE,4,17,1027.6,1028.4,14.6,23.3,No,No
Albury,10.2,23.1,0,E,17,S,SSE,7,11,1035.2,1032.2,14.8,20.6,No,No
Albury,10.3,27.8,0,SSE,22,ENE,SSE,4,9,1032.8,1028.1,15.5,26.1,No,No
Albury,13.2,29.7,0,N,35,SE,WNW,11,15,1027.7,1024.4,19,28,No,No
Albury,15.4,22.1,0.4,SE,37,S,NNE,7,11,1022.2,1019.2,16.9,20,No,Yes
Albury,10.7,24.4,1.8,WNW,37,S,W,6,15,1016,1014,16.4,24,Yes,No
Albury,8.7,24.2,0,NE,39,SE,SE,19,13,1022,1020,16,22.9,No,No
Albury,10,27.1,0.4,NNE,22,ESE,ESE,7,11,1025,1021.8,16.7,26.4,No,No
Albury,10.5,32.4,0,NNW,39,SE,NNE,7,11,1023.6,1018.8,19.1,31.1,No,No
Albury,13.1,29.6,0,SSE,22,SSE,S,2,15,1021.2,1019.2,18.2,25.8,No,No
Albury,16,29,0,WSW,33,SE,W,6,20,1023,1022.8,19.1,25.3,No,No
Albury,8.6,27.5,0,NW,22,S,SE,6,11,1026.9,1024.1,15.8,26.2,No,No
Albury,8.3,29.2,0,SSE,22,SSE,SSE,4,13,1024.5,1019.9,16,27.9,No,No
Albury,11.3,31.8,0,NW,54,E,NNW,2,7,1019.4,1013.7,18.7,30.3,No,Yes
Albury,16.6,24.7,1.6,NNW,43,E,N,7,26,1012.3,1011,20.8,22.2,Yes,No
Albury,13.3,25.2,0.8,ESE,33,SSE,ESE,17,17,1014.2,1013.2,18.5,24.4,No,No
Albury,14.1,24.6,0.2,N,33,SE,NE,13,9,1020.8,1018.5,16.9,22.5,No,No
Albury,10.3,26.6,0,W,30,SE,ESE,7,9,1021.9,1018.6,17.2,24.5,No,No
Albury,10,30.5,0,ENE,28,ESE,N,7,6,1020.1,1015.4,17.7,29.7,No,No
Albury,17.4,25.9,0,SE,48,W,W,19,22,1014.7,1014.2,19.9,24.9,No,No
Albury,13.6,25.3,0,SE,48,SE,SE,26,17,1024.1,1021.9,15.8,23.8,No,No
Albury,6.2,25.5,0,NE,19,ENE,SSW,6,11,1025,1019.5,14.8,23.6,No,No
Albury,9.3,27.9,0,SE,22,ESE,SSE,9,15,1021.7,1018.7,18.5,27.2,No,No
Albury,9.7,28.1,0,ENE,28,SE,E,9,17,1020.6,1016.7,17.8,27.2,No,Yes
Albury,17.1,21.7,5.4,ENE,28,SE,NE,15,19,1017.3,1015.1,18.2,19.2,Yes,Yes
Albury,15,27.3,15.2,WSW,57,ENE,NE,13,19,1014,1006.6,17.7,26,Yes,Yes
Albury,15.9,27.1,22.8,WNW,44,NNW,W,11,24,1010.9,1009.7,19.2,25.1,Yes,No
Albury,12.3,26.8,0.2,WSW,41,SE,NW,13,15,1015.6,1014.1,18.2,26.1,No,No
Albury,14.7,28.7,0,N,35,SE,NNE,15,22,1015,1011.4,20.9,27.2,No,Yes
Albury,16.6,21.6,6.6,NE,39,NE,NNE,19,17,1008.8,1006,19.2,20.6,Yes,Yes
Albury,15.2,25.1,4.2,WSW,39,W,W,6,17,1008.7,1006.9,18.2,24.4,Yes,Yes
Albury,12.1,23.4,1.8,W,37,W,WSW,19,20,1013.9,1013.3,15.6,22.2,Yes,No
Albury,9.2,25.7,0,W,22,S,SSW,11,7,1020.9,1018.3,15.2,24.3,No,No
Albury,12,29.6,0,W,30,SE,SE,6,11,1021.1,1015.7,19,27.4,No,No
Albury,15.8,32.3,0,W,39,ESE,WNW,7,17,1015.4,1012.4,22.4,31.4,No,No
Albury,17.8,28.3,0,NNE,31,SE,NNE,6,20,1017.5,1015.7,21.8,26.6,No,Yes
Albury,17.9,28.2,10.6,S,50,E,NW,7,22,1016.7,1012,20.7,26.3,Yes,Yes
Albury,15.9,27.5,4.8,SW,35,SSE,SW,7,24,1012.8,1009.9,19,26.4,Yes,No
Albury,13.8,26.2,0,SE,39,SE,SSW,17,13,1013.9,1011.1,17.8,24.3,No,No
Albury,12.4,25.9,0,SE,31,SE,E,22,20,1018.3,1015.9,17.4,23.6,No,No
Albury,11.6,26.7,0,SW,24,ENE,SW,7,11,1019.8,1016.4,18.4,25.5,No,No
Albury,12.3,31,0,NNE,35,SSE,WSW,9,7,1018.4,1013.2,18.8,29.6,No,No
Albury,13.3,33.5,0,SW,41,SE,W,7,20,1013,1011,22.3,32.3,No,No
Albury,18.1,37.2,0,W,44,SE,WNW,4,13,1013.7,1011.2,24.2,36.4,No,No
Albury,17.8,34.3,0,SW,56,NE,SW,6,24,1009.4,1006.7,27.3,32.9,No,No
Albury,12.4,26.6,0,WSW,33,W,SE,13,9,1017.9,1016.1,17.2,24.9,No,No
Albury,9.6,28.3,0,NNE,30,NE,WNW,13,11,1017.7,1013.1,19.1,27.2,No,No
Albury,9.9,26.7,0,W,41,WSW,W,9,20,1013.6,1012.5,18.3,25.7,No,No
Albury,10.2,28.7,0,NW,35,NA,SSW,0,13,1017.2,1012.7,19.1,27.3,No,No
Albury,10,33.8,0,N,52,SE,NNW,7,31,1011.6,1003.8,19.3,32.5,No,No
Albury,17.9,21.3,0,W,63,W,W,37,28,1004,1008.2,18.7,19.9,No,No
Albury,5.7,21.8,0,WSW,37,SSE,WSW,7,17,1017.7,1015.6,12.8,20.4,No,No
Albury,8.1,28.3,0,W,30,E,NNW,9,7,1017.3,1012.7,16.5,26.7,No,No
Albury,12.2,27,0,W,37,E,W,6,19,1013.2,1010.2,20.3,25.6,No,No
Albury,10,31.6,0,W,31,SSE,NNW,7,13,1011.9,1007.9,18,29.6,No,No
Albury,17.7,30.1,0,WNW,43,SW,W,15,26,1007,1006.6,24.1,27.3,No,No
Albury,9.9,22.5,0.2,WSW,48,WSW,W,13,19,1018.7,1019,14.7,21.4,No,No
Albury,9.6,29.3,0,SSW,24,SSE,SW,13,9,1026.1,1022.4,17.7,27,No,No
Albury,13.4,32,0,NNW,24,WNW,NNE,7,11,1024.4,1020,21.6,30.2,No,No
Albury,14.4,34.1,0,SE,26,E,SSE,7,9,1021,1016.9,23.5,33.3,No,No
Albury,17.9,36.5,0,SW,33,SE,S,7,17,1018.1,1014,25.5,34.5,No,No
Albury,21.6,33.6,0,E,31,SE,SE,7,13,1016.3,1013.5,23.3,30.5,No,No
Albury,21.1,30.7,0.8,N,52,WSW,N,11,24,1014.5,1011.4,21.4,26.7,No,Yes
Albury,19.7,30.7,10.2,WNW,35,NW,W,15,19,1014.3,1012.6,23.2,29.6,Yes,No
Albury,14.2,31.5,0,W,46,NE,W,4,31,1013.9,1010.4,22.5,29.9,No,No
Albury,15.3,27,0,W,57,WNW,W,20,33,1008.7,1006.4,20.7,25.9,No,No
Albury,8.9,24.6,0,SW,31,W,WSW,15,15,1016.5,1014.3,14.1,22.8,No,No
Albury,9.4,27.9,0,WSW,26,SE,SE,6,11,1017.4,1014.4,17.9,26.1,No,No
Albury,11.3,34.8,0,ESE,43,ESE,SSW,6,9,1015.4,1011.7,20.6,32.8,No,No
Albury,15.6,33.2,0,WNW,24,NNW,ESE,6,11,1013.4,1012.4,20.5,30.8,No,No
Albury,15.5,34.3,0,SE,30,SE,SSE,22,15,1014,1011.2,24,33.4,No,No
Albury,16.7,34.1,0,ENE,28,NE,SSE,19,15,1016.4,1013,24.8,32.8,No,No
Albury,16.5,37.1,0,SSE,26,SE,W,9,9,1015.6,1011.5,26.1,35.4,No,No
Albury,20.8,40,0,WNW,35,SE,NW,6,11,1013.5,1008.7,26.7,38.8,No,No
Albury,19.7,41.5,0,NNW,63,N,NW,28,41,1008.3,1002.3,33.7,39.5,No,Yes
Albury,18,25.3,10,WNW,33,W,NW,13,9,1015.9,1017.1,19.5,24.1,Yes,No
Albury,17,30.3,0,N,43,SE,SW,17,11,1020.6,1016.8,21.2,28.1,No,No
Albury,17.7,30,0,ESE,44,SSE,NW,7,6,1018.6,1014.6,22.2,28.3,No,No
Albury,15.3,31.6,0,N,28,NE,ESE,15,13,1017.9,1013.7,22.3,29.5,No,No
Albury,17.7,32,0,NE,37,NE,NE,24,13,1015.7,1008.9,22.6,30.2,No,Yes
Albury,18.8,23.1,3.2,W,52,N,WNW,20,24,1004.4,1005.1,19.2,19.8,Yes,Yes
Albury,10.2,25,9.8,SSE,35,SE,ESE,19,13,1018.7,1018.7,16.6,22.7,Yes,No
Albury,12.8,28.2,0,S,30,SSE,WSW,9,13,1023.9,1021,17.9,26.5,No,No
Albury,13.2,32.3,0,SSW,31,NNE,W,7,11,1022.2,1018.3,21.3,29.8,No,No
Albury,15.7,34.3,0,ESE,26,SSE,NW,7,7,1018.1,1014.9,23.4,33.1,No,No
Albury,17.3,36.6,0,SE,26,E,SSW,7,13,1016.3,1012.6,23.2,35.1,No,No
Albury,20.4,37.6,0,ENE,54,NA,ESE,0,7,1013.4,1009.2,26.1,36.7,No,No
Albury,20.9,33.6,0.4,SSE,50,SSE,SE,9,17,1011.1,1008.4,24.8,31.7,No,Yes
Albury,18.4,23.1,2.2,ENE,48,ESE,ENE,11,39,1014,1014.8,21.8,19.5,Yes,Yes
Albury,17.3,23.7,15.6,SSE,39,SE,SSE,9,17,1017.9,1016.5,19.2,21.6,Yes,Yes
Albury,15.5,22.9,6.8,ENE,31,SE,SSE,6,9,1016.3,1013.9,17.2,22.2,Yes,No
Albury,17,28.1,0.2,SE,39,SSE,ENE,9,11,1014.6,1012.6,20.3,25.7,No,No
Albury,16.4,28,0,SE,35,SE,ESE,20,20,1017.4,1015.7,20.9,26.6,No,No
Albury,14.3,31.7,0,NNW,24,SSE,ENE,11,6,1019.6,1017.2,19.4,28.7,No,No
Albury,16.7,35,0,WNW,28,E,SSE,11,9,1018.6,1015.5,24.2,33.1,No,No
Albury,17.8,37,0,SSW,41,ESE,WNW,9,17,1016.6,1012.6,26.2,36.2,No,No
Albury,17.7,39.2,0,WNW,56,SE,W,9,7,1011.6,1007.5,26,37,No,No
Albury,20.6,38.9,0,WSW,56,ESE,W,6,24,1010.8,1009.8,28.1,37.6,No,No
Albury,20.2,43,0,WNW,72,SE,N,15,24,1013.8,1007.5,27.9,42.3,No,No
Albury,26.8,30.2,0,WNW,50,NE,SW,9,24,1010.5,1015.5,27.2,21.4,No,No
Albury,10.4,25.2,0,SE,46,S,SE,19,20,1026.1,1023.8,15.9,23.9,No,No
Albury,10.7,29.4,0,N,35,SSE,S,13,9,1027.4,1022.9,17.8,27.3,No,No
Albury,14.5,30.6,0,NE,24,NNE,SSE,13,4,1024.2,1019.6,20.5,28.1,No,No
Albury,14.4,33.5,0,E,28,SE,E,9,15,1019.2,1014.7,22.5,31.9,No,No
Albury,16.1,40,0,NW,50,ESE,NW,7,19,1015.5,1009.4,24.3,37.6,No,No
Albury,23.4,33.9,0,NE,39,NNW,SE,13,7,1010.1,1009.3,30.2,31.5,No,No
Albury,20.4,38,0,WNW,56,SE,WNW,9,35,1009,1007.2,24.8,33.4,No,No
Albury,22.8,28.1,0,NNW,39,SSE,W,9,2,1008.8,1007.4,24.2,21.7,No,Yes
Albury,17,31.3,12.6,W,41,SSE,W,9,20,1009.2,1008.1,22.1,31,Yes,No
Albury,16.6,33.2,0,SW,30,SSE,SSW,15,17,1011.3,1008.3,22.4,31.2,No,No
Albury,18.1,32.8,0,SE,39,SE,SSW,11,11,1012.1,1009.6,24,30.5,No,No
Albury,18.7,34.2,0,SE,31,SE,SSE,19,11,1015.7,1012.3,23.3,32,No,Yes
Albury,18.5,25.7,19.4,W,37,ESE,E,9,17,1014.9,1010.5,18.9,23.2,Yes,Yes
Albury,17.7,31.7,4.2,WNW,35,NA,NE,0,13,1008.1,1002.8,20.8,30.4,Yes,No
Albury,17.1,24.2,0,W,48,SE,WNW,7,24,1000.7,1003.4,20.7,16.1,No,No
Albury,10,28.1,0,W,52,SSE,SSW,11,9,1005.2,1000.8,16,27.1,No,Yes
Albury,13.8,24.2,7,WNW,48,NNE,NNW,17,26,1003.9,1002.2,16.9,22.5,Yes,Yes
Albury,13,26.1,28.6,SSE,28,SSE,SW,17,13,1004.2,1003.2,14.7,24.2,Yes,No
Albury,14.4,29.7,0.2,NNE,22,E,NW,7,7,1006.2,1003.2,20.7,28,No,No
Albury,19.8,25.8,0,SSE,31,SW,E,6,13,1002.8,1004.4,22.4,22.6,No,No
Albury,16.5,29.8,0.4,SSE,46,SE,SE,22,20,1014,1012.3,20,28.4,No,No
Albury,14.2,29.9,0,SE,30,SE,SE,15,11,1018.3,1015.8,20,27,No,No
Albury,14.6,30.3,0,NNE,22,S,E,7,13,1017.9,1014.7,20.3,28.1,No,No
Albury,15.2,32.8,0,W,28,SSE,WSW,4,15,1017.9,1014.9,21,30.7,No,No
Albury,18,35.2,0,SSW,37,NE,WSW,2,9,1019,1016,24.2,33.8,No,No
Albury,18.8,35,0,NE,28,E,NNE,9,11,1019,1015.6,24.8,33.3,No,No
Albury,15.7,35,0,W,33,SE,WSW,9,20,1014.2,1010.2,22.6,33.9,No,No
Albury,17.3,35.2,0,E,28,SE,SE,6,9,1013.1,1010.4,23.3,33.6,No,No
Albury,17.3,34.9,0,WNW,26,SE,NW,7,11,1014.9,1011.6,22.9,33.3,No,No
Albury,16.9,37.7,0,W,30,SSE,N,2,7,1011.7,1007.3,22.7,35.8,No,No
Albury,22.3,30.3,0,WNW,44,NW,WSW,15,20,1008.9,1008.2,23.4,28.9,No,No
Albury,13.8,28.9,0,WSW,41,SSE,WSW,4,19,1012,1009,20.1,27.9,No,No
Albury,15.2,26.3,0,W,43,WSW,W,20,26,1010.9,1009.8,19.4,24.8,No,No
Albury,10.5,26.7,0,W,39,W,W,11,15,1013.6,1010,16,24.1,No,No
Albury,12.7,30.5,0,WSW,28,SSE,WSW,9,13,1009.8,1006.8,18.5,28.7,No,No
Albury,13.9,32.9,0,WSW,44,ESE,NW,7,20,1011.4,1009.7,19.9,31.1,No,No
Albury,15.2,31.2,0,WNW,30,S,WSW,6,17,1017.2,1016.6,20.7,30.2,No,No
Albury,13.6,34.4,0,NNW,33,SSE,NW,9,11,1023.6,1020.5,19.8,33.5,No,No
Albury,15.2,35.4,0,ESE,31,SSE,SW,4,13,1023.9,1019.6,21.8,34.1,No,No
Albury,20.1,39.5,0,N,41,ESE,NNW,11,20,1017.7,1013.3,26.5,38.4,No,No
Albury,22.5,40.9,0,NNW,54,SE,NNW,7,30,1012.2,1008.1,28.3,40.1,No,No
Albury,22.4,36.4,0,NW,43,SW,WSW,7,15,1009.6,1009.1,28.3,32.3,No,No
Albury,14.9,31.2,0.2,WNW,33,NA,W,0,19,1015.8,1014.7,21.5,29.9,No,No
Albury,14.7,33.1,0,SW,30,SE,SSW,7,13,1018.7,1015.6,20.9,32.3,No,No
Albury,16.2,33.4,0,W,31,ESE,WSW,7,15,1018,1015.1,22.1,31.3,No,No
Albury,15.4,32.3,0,SSW,24,ESE,S,6,15,1019.5,1016.5,21.6,30.3,No,No
Albury,14.7,35.1,0,NW,37,SE,WNW,7,13,1019.5,1016.1,20.8,33.7,No,No
Albury,16.8,37.2,0,W,31,E,WNW,4,11,1018.1,1015.9,23.9,36.4,No,No
Albury,16.7,35,0,NNW,50,ESE,E,9,7,1019.4,1016.2,25.3,33.2,No,No
Albury,15.9,37,0,N,26,E,S,7,7,1020,1016.1,23,36.3,No,No
Albury,20.3,38.5,0,NNE,28,SE,SW,4,9,1019.3,1016.5,25.9,37.5,No,No
Albury,20.5,37.1,0,NNE,46,NE,SSE,6,11,1019.8,1017.2,25.7,34.1,No,No
Albury,17.4,38.5,0.2,NNE,24,ESE,S,6,9,1019.7,1016.7,24.8,36.5,No,No
Albury,20.1,38.3,0,NE,30,ESE,NNW,7,11,1020.1,1017.2,25.6,37,No,No
Albury,18.7,38.3,0,WSW,39,SE,WNW,9,20,1018.9,1015.4,25.7,35.2,No,No
Albury,24.6,36.8,0,N,41,SE,SE,4,9,1018.9,1015,26.1,35.5,No,No
Albury,20,32.3,0.6,W,46,E,NE,9,20,1017.5,1015.1,24.5,30.6,No,Yes
Albury,20,34,6.6,S,28,ESE,E,7,7,1019,1016.9,23.1,32.5,Yes,No
Albury,19.4,35.2,0.2,W,30,SSE,W,4,13,1018.6,1015.1,22.7,33.5,No,No
Albury,18,35.1,0,SSW,37,SE,SW,7,22,1016.8,1013.7,22.5,33.8,No,No
Albury,20.4,31.8,0,SE,33,SE,SSE,17,15,1018,1015.4,23.2,30,No,No
Albury,19.2,30.8,0,SE,24,SE,ENE,7,11,1019.2,1015.5,20.8,30.1,No,No
Albury,16,31.1,0.4,SE,26,SE,SSE,6,11,1015.5,1010.3,20.5,28.8,No,Yes
Albury,19.8,21.1,10.4,W,74,N,W,22,37,996,1000.3,20,19.9,Yes,Yes
Albury,9.5,21.1,10.4,SE,46,W,WSW,13,13,1013.7,1013.4,12.9,19.4,Yes,No
Albury,12.7,24.2,0,SSE,31,SE,S,20,17,1018.2,1016.5,15.3,23,No,No
Albury,12.4,25.2,0,SSE,35,SE,SE,19,19,1019.7,1016.5,16.6,24,No,No
Albury,11,26.5,0,SW,31,S,E,6,9,1019.4,1015.6,15.8,24.9,No,No
Albury,10,27.1,0,SW,30,NA,W,0,13,1018.6,1017.1,14.2,25.4,No,No
Albury,14.2,25.1,0,SSE,20,NA,SSE,0,13,1020.3,1017.8,17.8,24.3,No,No
Albury,15.5,28.4,0.2,W,35,NA,W,0,22,1018.7,1015.9,16.6,26.9,No,No
Albury,8.9,26.4,0,WSW,30,NA,WSW,0,11,1018.4,1016.3,13.4,25.3,No,No
Albury,10,27.4,0,NE,28,E,NNW,2,9,1018.2,1015.6,14.5,26.2,No,No
Albury,11.7,27.8,0,NW,30,NA,WNW,0,15,1017.4,1014,15.3,26.9,No,No
Albury,13.8,26.2,0,NW,35,NA,W,0,11,1017.7,1014.9,16,25.5,No,No
Albury,11.8,20.4,0.8,NNE,33,NA,SE,0,15,1017.5,1016.1,15.9,17.9,No,No
Albury,9.5,25.5,0,SE,19,SE,S,4,11,1018.9,1016.4,13,23.1,No,No
Albury,9.2,27,0,N,28,NA,N,0,17,1018.1,1015,13,26,No,No
Albury,8.6,30,0,W,41,NA,W,0,19,1017.7,1015.2,12.6,29.1,No,No
Albury,7.6,26.5,0,SE,22,ESE,WNW,6,6,1023.6,1020.4,17.9,26.2,No,No
Albury,9.7,28.8,0,SE,20,SE,S,11,9,1022.2,1016.5,17.3,27.1,No,No
Albury,10.5,31.8,0,N,35,ENE,NNW,9,22,1017,1011.9,18.8,31,No,No
Albury,7.9,26.4,0,WNW,39,NA,WNW,0,15,1014.5,1014,17.7,23.2,No,No
Albury,5.3,22.5,0,E,22,SSE,SSW,7,11,1024.1,1020.9,12,22.1,No,No
Albury,11.4,19.7,0,W,17,NA,WSW,0,9,1023,1021.8,13.7,16.7,No,No
Albury,4.8,23.1,0.4,WSW,24,ENE,WSW,6,19,1023.7,1020.2,12.9,22.9,No,No
Albury,6.1,24,0,W,39,SE,W,6,17,1021.9,1018.4,13.7,21.9,No,No
Albury,8.7,24.9,0,WNW,31,NNE,W,4,17,1020.6,1017.8,14.4,24.5,No,No
Albury,8.4,24.7,0,SW,22,ENE,SSW,2,9,1022.9,1019.7,15.4,24.3,No,No
Albury,8.9,27.2,0,N,24,NA,ENE,0,9,1027,1023.6,16.2,26.8,No,No
Albury,10,28.7,0,NNW,24,SSE,N,4,11,1028.5,1024.2,16.9,28.2,No,No
Albury,11,27.6,0,ESE,17,SE,ESE,7,9,1024.9,1019.7,15.7,26.1,No,No
Albury,12.9,28.5,0,NE,31,SW,SW,7,7,1020.4,1016.5,17.4,27.1,No,No
Albury,11.7,25.4,0,NE,30,NA,SE,0,15,1021.7,1017.9,17.1,25.1,No,Yes
Albury,10.6,25.7,3.8,NNE,28,ESE,NE,9,11,1021.8,1017.9,16.5,24.8,Yes,No
Albury,9.5,26.1,0,ENE,20,NA,SSE,0,7,1022.3,1019.4,16.4,24.8,No,No
Albury,8.8,27,0,SE,19,NA,SE,0,7,1024.4,1020.8,15.7,26.1,No,No
Albury,9.8,22.4,0,ESE,19,NE,SSE,4,9,1022.7,1019.6,17.4,22,No,Yes
Albury,12.8,23.6,3.6,SE,31,SE,SE,7,13,1022.6,1019.9,16.5,23,Yes,No
Albury,9.4,22.7,0,ESE,28,ESE,SE,20,13,1027.4,1024.9,14.5,22,No,No
Albury,7.1,24.9,0,SE,20,NA,W,0,7,1031.4,1028.1,13.1,23.9,No,No
Albury,6.7,24.3,0,SE,15,ENE,SE,2,9,1032.4,1028.2,14.6,23.8,No,No
Albury,6.1,25.4,0,E,17,NA,S,0,9,1030.5,1025.7,14.2,24.4,No,No
Albury,6.4,26.6,0,N,39,E,N,6,17,1026.6,1020.5,14,25.1,No,No
Albury,11.7,28.5,0,N,28,NA,NNW,0,13,1022.9,1018.9,15.7,27.4,No,No
Albury,12.1,26.9,0,NW,59,SSE,ESE,2,7,1019.2,1017.5,17.3,17.6,No,Yes
Albury,16.8,23.4,8.6,N,30,NNE,N,2,19,1018.1,1015.1,17.9,22.5,Yes,Yes
Albury,13.2,20,4,N,63,WNW,W,30,28,1012.1,1013,16.7,17.7,Yes,No
Albury,3.8,16.9,0,N,26,SE,NNW,7,15,1017.8,1014.4,9.7,16.1,No,No
Albury,6.6,22.2,0,NNW,52,SE,WNW,6,35,1011.4,1006,13.5,21.4,No,Yes
Albury,11,17.5,2.4,W,37,WNW,NNW,9,9,1017.2,1017,12.5,17,Yes,No
Albury,10.5,20.3,0,SSW,19,SE,SE,7,9,1021.5,1017.6,12.7,19.6,No,No
Albury,6.7,25.2,0,NNE,22,NA,NNW,0,9,1020.6,1016.7,13.5,24.7,No,No
Albury,7.9,24,0,ESE,15,ENE,SSE,6,9,1021.1,1017.4,14.4,23.1,No,Yes
Albury,13.9,18.2,13.2,NE,41,ENE,NNE,13,26,1014.6,1008.6,14.7,16.1,Yes,Yes
Albury,14.7,18.3,46,WNW,54,NE,WNW,17,4,1003.4,1000.7,17.9,17.6,Yes,Yes
Albury,13.4,17.3,13.4,NNW,54,NW,W,22,22,1005.2,1008.4,14.8,16.9,Yes,Yes
Albury,9.3,15.8,2.2,WNW,43,WNW,WNW,13,24,1017.6,1015.4,11,14.5,Yes,Yes
Albury,10.8,17.2,2,NNW,44,WNW,W,17,19,1016.3,1017,14.4,15.8,Yes,No
Albury,13.6,20.2,0.2,W,24,NW,NW,15,6,1024,1022.8,15.9,18.8,No,No
Albury,8.7,20.3,0,NE,48,NA,N,0,11,1025.5,1021.6,12.6,19.4,No,No
Albury,9.5,22.1,0,NW,30,E,W,4,20,1017.7,1015.6,15.3,21.3,No,No
Albury,6.3,20.4,0,NE,26,NA,N,0,13,1021.5,1017.4,10,19.2,No,Yes
Albury,9.1,18.3,4.8,WNW,33,WNW,WNW,15,7,1019.3,1018.5,14.2,18.1,Yes,No
Albury,8,17.3,0,NW,24,E,W,4,11,1020.6,1018,12.6,16.3,No,No
Albury,8.3,17.3,0,WNW,39,NA,WNW,0,17,1019.7,1016.5,12.1,16.4,No,No
Albury,12.1,18.5,0,W,35,W,W,9,15,1022.7,1021.9,15.1,17.9,No,No
Albury,4.7,17.9,0,SE,13,NA,ESE,0,7,1027.1,1022.9,9.4,16.6,No,No
Albury,5.3,21.8,0,E,20,ENE,E,2,13,1023.7,1018.1,11.9,21.4,No,Yes
Albury,10.4,15.8,3,WNW,59,W,WSW,28,26,1018.6,1018.5,13.5,14.9,Yes,No
Albury,8.2,16.2,0,W,33,W,WSW,9,20,1021.5,1018.9,10.4,15.5,No,No
Albury,2.5,14.8,0,NE,19,NA,NE,0,11,1019.5,1014.8,7,13.7,No,Yes
Albury,6.9,14.1,15.2,W,31,NNE,WNW,7,15,1005,1002.3,10.5,13,Yes,Yes
Albury,4.8,14,1.2,W,35,SW,WSW,7,15,1008.5,1007.2,8,13.7,Yes,No
Albury,3.8,14.4,0,W,31,NA,WSW,0,17,1008.9,1009.5,8.2,14.3,No,No
Albury,0.5,14.1,0.2,W,24,ESE,SW,6,9,1020,1019.8,5.2,14,No,No
Albury,3.6,14.1,0,ENE,15,SE,NA,2,0,1027.6,1025.8,6.2,13.7,No,No
Albury,1.8,15.9,0,SE,19,NA,SE,0,13,1031.1,1027.3,6.6,15.6,No,No
Albury,3.2,17.3,0,ESE,15,WNW,ESE,4,9,1029.2,1026.1,8,17.1,No,No
Albury,3.3,18.1,0,E,13,NA,E,0,6,1027.9,1024.2,8.4,17.3,No,No
Albury,4.7,13.6,0,ESE,28,SE,NA,7,0,1025,1021.8,10.4,11.8,No,Yes
Albury,9.8,14.9,11.6,SE,30,SE,SE,13,15,1015.2,1008.3,11.6,13.5,Yes,Yes
Albury,10.8,14.6,11.6,W,35,NW,W,6,9,1006.9,1002.4,12.9,14.2,Yes,Yes
Albury,7.2,12.3,1.2,W,31,WNW,NW,11,17,1004.9,1004,9,11.6,Yes,Yes
Albury,9,12.6,3.6,WNW,37,WNW,NW,17,15,1004.3,1004.9,9.8,11.6,Yes,Yes
Albury,9.8,14.6,1.8,NNE,35,NNW,NNE,9,17,1013.1,1010.1,11.4,14,Yes,Yes
Albury,11.4,15.7,7.2,N,48,NNW,WNW,17,13,1005.5,1006.7,14.2,13.5,Yes,Yes
Albury,10.5,13.8,3,WNW,28,WNW,WNW,15,19,1020,1020.3,10.9,12.5,Yes,Yes
Albury,9.6,13,1.2,WSW,35,WNW,W,13,20,1025,1025.9,10.7,12.6,Yes,No
Albury,0.4,12.7,0,SE,15,NA,SE,0,7,1037.5,1036.1,4.9,11.2,No,No
Albury,-0.6,13.8,0.2,E,17,NA,SE,0,6,1039.9,1036,4,13.4,No,No
